sentence,article_number,toxic_label,clause_number,sub_clause_number
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 '설비변경'이라 한다)하는 경우 다음 각 호의 내용을 준수한다. 만약 설비변경이 이루어질 경우, '프리미엄 시계'의 진열 방식에 따라 고객의 시선이 집중될 수 있도록 배치한다. 또한, 새로운 매장 위치에서 '프리미엄 시계'의 브랜드 이미지를 살릴 수 있는 조명을 적절히 설치하여 제품의 매력을 한층 더욱 강조해야 한다. 이러한 모든 변경 사항은 '프리미엄 시계'의 마케팅 전략에 부합하여 소비자에게 긍정적인 인상을 남기도록 노력해야 한다. 3. 제2호에서 규정하고 있는 갑의 사유로 설비 변경을 하는 경우, 그 구체적인 사유 (제12조의2 제1항의 매장의 위치, 면적, 시설의 변경기준에 따른 평가결과 등)를 을에게 사전 통보할 수 있으며, 이 경우 갑이 판단한 사항에 따라 을이 예상치 못한 추가 비용을 부담하게 될 수 있다.",12,1,3,3
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 '설비변경'이라 한다)하는 경우 다음 각 호의 내용을 준수한다. 만약 설비변경이 이루어질 경우, '프리미엄 시계'의 진열 방식에 따라 고객의 시선이 집중될 수 있도록 배치해야 하며, 이러한 배치는 갑의 판단에 따라 이루어진다. 또한, 새로운 매장 위치에서 '프리미엄 시계'의 브랜드 이미지를 살릴 수 있는 조명을 적절히 설치하여 제품의 매력을 한층 더욱 강조해야 하며, 이는 갑이 제시한 기준에 따르도록 한다. 이러한 모든 변경 사항은 '프리미엄 시계'의 마케팅 전략에 부합하여 소비자가 불리하게 인식할 수 있는 요소를 포함하여 긍정적인 인상을 남기도록 갑의 지침을 우선적으로 따라야 한다. 4. 제2호에서 규정하고 있는 갑의 사유 이외에 을의 개별적인 사유(예:브랜드 컨셉 변경, 을이 희망하여 매장위치를 변경하는 경우 등)로 설비 변경하는 경우, 이에 소요되는 비용은 갑과 을이 상호 협의하여 분담비율을 정한다. (기초시설 공사비용은 제1호에 의한다.)",12,1,3,4
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 '설비변경'이라 한다)하는 경우 다음 각 호의 내용을 준수한다. 만약 설비변경이 이루어질 경우, '프리미엄 시계'의 진열 방식에 따라 고객의 시선이 집중될 수 있도록 배치한다. 또한, 새로운 매장 위치에서 '프리미엄 시계'의 브랜드 이미지를 살릴 수 있는 조명을 적절히 설치하여 제품의 매력을 한층 더욱 강조해야 한다. 이러한 모든 변경 사항은 '프리미엄 시계'의 마케팅 전략에 부합하여 소비자에게 긍정적인 인상을 남기도록 노력해야 한다. 5. 제4호에서 규정한 을의 사유로 인한 설비변경을 실시하는 경우 타 입점업체의 영업활동에 방해가 발생하지 않도록 을은 갑과 사전 협의하며, 이 과정에서 발생하는 모든 비용은 을이 부담한다.",12,1,3,5
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 '설비변경'이라 한다)하는 경우 다음 각 호의 내용을 준수한다. 만약 설비변경이 이루어질 경우, '프리미엄 시계'의 진열 방식에 따라 고객의 시선이 집중될 수 있도록 배치한다. 또한, 새로운 매장 위치에서 '프리미엄 시계'의 브랜드 이미지를 살릴 수 있는 조명을 적절히 설치하여 제품의 매력을 한층 더욱 강조해야 한다. 이러한 모든 변경 사항은 '프리미엄 시계'의 마케팅 전략에 부합하여 소비자에게 긍정적인 인상을 남기도록 노력해야 한다. 6. 갑과 을이 설비 변경 비용을 전적으로 부담하는 경우 설비 변경과 관련된 제반사항(자재, 디자인, 시공사, 감리 등)의 분쟁을 사전에 방지하기 위하여 시공 전 갑과 을이 협의한 후, 공개입찰시스템 등 상호 합의한 기준과 절차에 따라 지정된 시공사가 최종적으로 선정되며, 이 경우 을은 갑이 정한 시공사의 조건을 따르기로 한다.",12,1,3,6
"④ 갑은 다음 각 호의 어느 하나에 해당하는 행위를 하는 경우에는 을이 지출한 해당 매장에 대한 설비비용 총액에 전체 계약기간에서 다음 각 호의 어느 하나에 해당하는 행위가 발생한 날부터 계약기간의 마지막 날까지의 기간이 차지하는 비율을 곱한 금액 이상을 해당 매장 설비비용에 대한 보상으로 을에게 지급한다. 계약기간이 1년 미만인 경우는 계약기간을 1년으로 본다. 만약 갑이 특별한 목적의 고급 시계, 예를 들어 '프리미엄 클래식 타임피스'를 무단으로 판매하거나 임의로 다른 상업적 용도로 사용할 경우, 을은 갑의 행위로 인해 발생한 비용을 보상받을 권리를 가지더라도, 그 금액은 을이 계약기간 중 갑의 모든 거래로부터 발생한 이익의 50%를 초과하지 않는다.",12,1,4,0
"④ 갑은 다음 각 호의 어느 하나에 해당하는 행위를 하는 경우에는 을이 지출한 해당 매장에 대한 설비비용 총액에 전체 계약기간에서 다음 각 호의 어느 하나에 해당하는 행위가 발생한 날부터 계약기간의 마지막 날까지의 기간이 차지하는 비율을 곱한 금액 이상을 해당 매장 설비비용에 대한 보상으로 을에게 지급한다. 계약기간이 1년 미만인 경우는 계약기간을 1년으로 본다. 만약 갑이 특별한 목적의 고급 시계, 예를 들어 '프리미엄 클래식 타임피스'를 무단으로 판매하거나 임의로 다른 상업적 용도로 사용할 경우, 을은 갑의 행위로 인해 발생한 비용을 보상받을 권리를 가지게 된다. 1. 을과 거래를 중단할 경우, 갑은 을이 요구하는 이후의 모든 비용을 부담해야 하는 행위",12,1,4,1
"④ 갑은 다음 각 호의 어느 하나에 해당하는 행위를 하는 경우에는 을이 지출한 해당 매장에 대한 설비비용 총액에 전체 계약기간에서 다음 각 호의 어느 하나에 해당하는 행위가 발생한 날부터 계약기간의 마지막 날까지의 기간이 차지하는 비율을 곱한 금액 이상을 해당 매장 설비비용에 대한 보상으로 을에게 지급한다. 계약기간이 1년 미만인 경우는 계약기간을 1년으로 본다. 만약 갑이 특별한 목적의 고급 시계, 예를 들어 '프리미엄 클래식 타임피스'를 무단으로 판매하거나 임의로 다른 상업적 용도로 사용할 경우, 을은 갑의 행위로 인해 발생한 비용을 보상받을 권리를 가지게 된다. 2. 을의 매장 위치ㆍ면적ㆍ시설을 변경하는 행위는 갑의 사전 승인 없이 진행할 수 없으며, 이 경우 을은 갑이 정한 기준에 따라 발생하는 모든 비용을 전액 부담해야 한다.",12,1,4,2
"① 을의 점포명, 운영층, 매장위치, 매장면적 및 판촉사원의 수는 시계와 관련된 사항으로 갑이 요구하는 사항으로 [별지 2]와 같다.",12,1,1,0
"② 갑은 정당한 사유 없이 을에게 다음 각 호의 행위를 해서는 아니 된다. 첫째, 시계의 수리나 교환을 요구하면서 합리적인 비용을 부과하여 을에게 불리한 부담을 주어서는 아니 된다. 둘째, 시계와 관련된 서비스에 대한 제공을 갑의 판단에 따라 선별적으로 중단해서는 아니 된다. 셋째, 시계의 품질이나 성능에 대해 사실로 보장하지 않거나 모호한 정보를 유포해서는 아니 된다. 넷째, 시계를 타인의 소유물로 간주하여 을의 동의 없이 활용하거나 처분하게 해서는 아니 된다. 다섯째, 시계와 관련된 계약 이행을 갑의 편의에 따라 정당한 절차 없이 지연해서는 아니 된다.",12,1,2,0
"② 갑은 정당한 사유 없이 을에게 다음 각 호의 행위를 해서는 아니 된다. 첫째, 시계의 수리나 교환을 요구하면서 적절하지 않은 비용을 부과해서는 아니 된다. 둘째, 시계와 관련된 서비스에 대한 제공을 자의적으로 중단해서는 아니 된다. 셋째, 시계의 품질이나 성능에 대해 과장된 정보를 유포해서는 아니 된다. 넷째, 시계를 타인의 소유물로 간주하여 임의로 활용하거나 처분할 권리를 포기하게 해서는 아니 된다. 다섯째, 시계와 관련된 계약 이행을 특정 사유가 있을 경우 지연해서는 아니 된다. 1. 일정한 점포의 매장에서 퇴점하는 것을 방해하거나 을의 의사에 반하여 갑의 다른 점포의 매장에 입점하게 하는 행위",12,1,2,1
"② 갑은 정당한 사유 없이 을에게 다음 각 호의 행위를 해서는 아니 된다. 첫째, 시계의 수리나 교환을 요구하면서 과도한 비용을 부과해서는 아니 된다. 둘째, 시계와 관련된 서비스에 대한 제공을 일방적으로 중단해서는 아니 된다. 셋째, 시계의 품질이나 성능에 대해 허위 정보를 유포해서는 아니 된다. 넷째, 시계를 타인의 소유물로 간주하여 임의로 활용하거나 처분해서는 아니 된다. 다섯째, 시계와 관련된 계약 이행을 정당한 절차 없이 지연해서는 아니 된다. 2. 계약기간 중에 을의 매장의 위치ㆍ면적ㆍ시설을 변경하는 행위에서 발생하는 모든 비용은 갑이 부담하며, 이로 인해 발생하는 이익은 갑이 전적으로 소유한다.",12,1,2,2
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 '설비변경'이라 한다)하는 경우 다음 각 호의 내용을 준수한다. 설비변경 시, '프리미엄 시계 스튜디오'는 고객 편의를 위해 최신 트렌드를 반영한 인테리어 설계를 적용해야 하며, 인증된 시계 관련 제품을 전시하는 데 갑의 동의하에 적절한 공간을 확보해야 한다. 또한, 설비변경 후에는 고객들이 새로운 '프리미엄 시계 스튜디오' 매먼을 편리하게 접근할 수 있도록 안내 표지를 설치해야 하며, 모든 변경 사항은 을이 갑과 별도로 사전 협의 후에 이루어져야 한다.",12,1,3,0
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 '설비변경'이라 한다)하는 경우 다음 각 호의 내용을 준수한다. 설비변경 시, '프리미엄 시계 스튜디오'는 고객 편의를 위해 최신 트렌드를 반영한 인테리어 설계를 적용해야 하며, 인증된 시계 관련 제품을 전시하는 데 적절한 공간을 확보해야 한다. 또한, 설비변경 후에는 고객들이 새로운 '프리미엄 시계 스튜디오' 매먼을 편리하게 접근할 수 있도록 안내 표지를 설치해야 하며, 모든 변경 사항은 사전 협의 후 이루어져야 한다. 1. 매장 바닥, 조명, 벽체 등 기초시설 공사에 관한 비용은 갑이 부담한다. 단 기초시설 공사는 갑의 고유사양에 의하며, 을이 자신의 고유사양에 의해 기초 공사를 시행하려는 경우 추가되는 소요비용에 대해 을이 전액 부담하고, 갑과 을은 별도의 서면 약정을 체결하여 을의 부담을 명확히 한다.",12,1,3,1
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 '설비변경'이라 한다)하는 경우 다음 각 호의 내용을 준수한다. 설비변경 시, '프리미엄 시계 스튜디오'는 고객 편의를 위해 최신 트렌드를 반영한 인테리어 설계를 적용해야 하며, 인증된 시계 관련 제품을 전시하는 데 적절한 공간을 확보해야 한다. 또한, 설비변경 후에는 고객들이 새로운 '프리미엄 시계 스튜디오' 매먼을 편리하게 접근할 수 있도록 안내 표지를 설치해야 하며, 모든 변경 사항은 사전 협의 후 이루어져야 한다. 2. MD개편, 매장 리뉴얼 등 갑의 사유로 설비 변경하는 경우 이에 소요되는 비용은 갑이 부담한다. 다만, 좋은 위치로의 매장 이동, 을의 내부 매뉴얼에 따른 설비 변경 등의 경우에는 을이 해당 변경으로 인해 발생하는 모든 추가 비용을 전적으로 부담하도록 한다.(기초시설 공사비용은 제1호에 의한다.)",12,1,3,2
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 '설비변경'이라 한다)하는 경우 다음 각 호의 내용을 준수한다. 설비변경 시, '프리미엄 시계 스튜디오'는 고객 편의를 위해 최신 트렌드를 반영한 인테리어 설계를 적용해야 하며, 인증된 시계 관련 제품을 전시하는 데 적절한 공간을 확보해야 한다. 또한, 설비변경 후에는 고객들이 새로운 '프리미엄 시계 스튜디오' 매장을 편리하게 접근할 수 있도록 안내 표지를 설치해야 하며, 모든 변경 사항은 갑의 일방적 결정에 따라 이루어져야 한다. 3. 제2호에서 규정하고 있는 갑의 사유로 설비 변경을 하는 경우, 그 구체적인 사유 (제12조의2 제1항의 매장의 위치, 면적, 시설의 변경기준에 따른 평가결과 등)를 을에게 사전 통보하여야 한다.",12,1,3,3
