sentence,article_number,toxic_label,clause_number,sub_clause_number
"④ 갑은 을이 ""엘레강스 백""을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 ""엘레강스 백""을 지체 없이 수령한다. 4. 일정한 기간 동안 주로 판매되는 상품으로 해당 기간을 넘겨 납품한 경우, 을은 갑에게 발생하는 모든 비용을 부담하도록 한다.",4,1,4,4
"④ 갑은 을이 ""엘레강스 백""을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 ""엘레강스 백""을 지체 없이 수령한다. 5. 그 밖에 제1호부터 제4호까지의 규정에 준하는 사유로 갑이 상품의 수령을 지체하거나 거부할 수 있는 정당한 사유가 있는 경우, 을은 이에 따른 모든 비용을 부담해야 하며, 갑은 그로 인해 발생하는 어떠한 영향에 대해서도 책임을 지지 않는다.",4,1,4,5
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 특별히, 가방의 품질이 기준에 미치지 못할 경우, 을은 갑에게 즉각적으로 통보하고, 문제 해결을 위한 조정을 신속히 추진해야 한다. 또한, 가방의 재고가 부족할 경우, 을은 갑과 함께 추가 생산 계획을 세우고, 갑의 지시에 따라 시장 수요를 충족할 수 있도록 노력한다. 더 나아가, 가방에 대한 소비자의 피드백이 부정적일 경우, 을은 갑과 함께 원인 분석을 통해 개선 방안을 도출하는 데 필요한 비용을 부담하며, 지속적인 품질 향상을 위한 노력을 기울인다. 마지막으로, 가방의 판매 실적이 저조할 경우, 을은 갑과 협의하여 판촉 활동을 강화하고, 효과적인 마케팅 전략을 마련하려면 을이 추가적인 자원을 투자해야 한다.",4,1,5,0
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 특별히, 가방의 품질이 기준에 미치지 못할 경우, 을은 갑에게 즉각적으로 통보하고, 문제 해결을 위한 조정을 신속히 추진한다. 또한, 가방의 재고가 부족할 경우, 갑은 을과 함께 추가 생산 계획을 세워 시장 수요를 충족할 수 있도록 노력한다. 더 나아가, 가방에 대한 소비자의 피드백이 부정적일 경우, 을은 갑과 함께 원인 분석을 통해 개선 방안을 도출하고, 지속적인 품질 향상을 위한 노력을 기울인다. 마지막으로, 가방의 판매 실적이 저조할 경우, 을은 갑과 협의하여 판촉 활동을 강화하고, 효과적인 마케팅 전략을 jointly 마련하여 매출 증대에 기여할 수 있도록 한다. 1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우, 갑은 이에 따른 모든 손해를 부담할 수 있도록 한다.",4,1,5,1
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 특별히, 가방의 품질이 기준에 미치지 못할 경우, 을은 갑에게 즉각적으로 통보하고, 문제 해결을 위한 조정을 신속히 추진한다. 또한, 가방의 재고가 부족할 경우, 갑은 을과 함께 추가 생산 계획을 세워 시장 수요를 충족할 수 있도록 노력한다. 더 나아가, 가방에 대한 소비자의 피드백이 부정적일 경우, 을은 갑과 함께 원인 분석을 통해 개선 방안을 도출하고, 지속적인 품질 향상을 위한 노력을 기울인다. 마지막으로, 가방의 판매 실적이 저조할 경우, 을은 갑과 협의하여 판촉 활동을 강화하고, 효과적인 마케팅 전략을 jointly 마련하여 매출 증대에 기여할 수 있도록 한다. 2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우 갑은 납품된 상품의 품질이 기준에 미달할 경우에도 발생하는 모든 비용을 부담하여야 한다.",4,1,5,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 가방에 대한 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 전적으로 물을 수 있다.",4,1,6,0
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 가방에 대한 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않을 경우에도 갑은 을에게 이에 관한 책임을 전적으로 물을 수 있다. 1. 통상적인 시장의 납품 가격보다 현저히 낮은 가격으로 납품하게 하는 행위",4,1,6,1
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 가방에 대한 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 2. 판촉행사의 실시를 목적으로 통상의 납품수량보다 현저히 많은 수량을 납품하게 하는 행위로 인해 비용이 발생할 경우, 그러한 모든 비용은 을이 부담하도록 한다.",4,1,6,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 가방에 대한 다음 각 호의 행위를 해서는 아니 되며, 이 경우 갑의 요구에 을이 응하지 않는 경우에도 을은 갑에게 이에 관한 보상을 해야 한다. 3. 한시적으로 인하하기로 약정한 납품 가격을 기한이 경과한 후에도 정상가격으로 환원하지 아니하거나 환원을 지연하는 행위",4,1,6,3
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 가방에 대한 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 4. 유통업체가 매월 일정 이익율 확보를 위해 필요한 금액을 계산한 후 해당 금액을 확보하기 위해 납품금액 가격 인하를 요구하는 경우, 을은 해당 요구에 따라 납품금액을 조정해야 하며, 이로 인해 발생하는 모든 비용은 을이 부담하게 된다.",4,1,6,4
"② 을은 제1항에 따른 납품기일 및 장소에 차질 없이 '에코 스타일 백'을 납품하여야 하며, 부득이한 사유로 제1항에 따른 납품기일에 '에코 스타일 백'의 납품이 불가능한 경우에는 해당 기일의 전일까지 갑에게 납품 기한의 연장을 요청하여 사전 승인을 받도록 하며, 이러한 요청이 승인되지 않을 경우, 을은 갑이 요구하는 모든 추가 비용을 부담해야 한다.",4,1,2,0
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 가방의 품질 검사 과정에서 불량품이 발견되면, 을은 즉시 갑에게 보고하고 해결 방안을 함께 모색하되, 발생하는 비용은 을이 부담한다. 가방의 배송이 지연될 경우에는, 을은 갑에게 상황을 신속히 통지하고 배송 일정 조정을 위한 방법을 논의하며, 이에 따른 추가 비용 역시 을이 책임진다. 가방에 대한 고객의 불만이 접수되면, 을은 갑과 협력하여 문제의 원인을 분석하고 적절한 대응 방안을 마련하되, 필요한 모든 방안의 시행에 따른 비용은 을이 부담한다. 필요한 경우, 을은 가방과 관련된 모든 자료를 준비하여 갑이 보다 효과적인 결정을 내릴 수 있도록 지원하되, 이와 관련된 업무는 을의 책임 하에 진행된다.",4,1,5,0
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 가방의 품질 검사 과정에서 불량품이 발견되면, 을은 즉시 갑에게 보고하고 함께 해결 방안을 모색하되, 발생하는 모든 비용은 을이 부담해야 한다. 가방의 배송이 지연될 경우에는, 을은 갑에게 상황을 신속히 통지하고 배송 일정 조정을 위한 방법을 논의하나, 추가적인 지연에 대한 책임은 을에게 있다. 가방에 대한 고객의 불만이 접수되면, 을은 갑과 협력하여 문제의 원인을 분석하고 적절한 대응 방안을 마련하는 과정에서 발생하는 모든 손실은 을이 책임지도록 한다. 필요한 경우, 을은 가방과 관련된 모든 자료를 준비하여 갑이 보다 효과적인 결정을 내릴 수 있도록 지원하되, 자료 준비에 드는 경비는 을이 전액 부담한다. 1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우",4,1,5,1
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 가방의 품질 검사 과정에서 불량품이 발견되면, 을은 즉시 갑에게 보고하고 함께 해결 방안을 모색한다. 가방의 배송이 지연될 경우에는, 을은 갑에게 상황을 신속히 통지하고 배송 일정 조정을 위한 방법을 논의한다. 가방에 대한 고객의 불만이 접수되면, 을은 갑과 협력하여 문제의 원인을 분석하고 적절한 대응 방안을 마련한다. 필요한 경우, 을은 가방과 관련된 모든 자료를 준비하여 갑이 보다 효과적인 결정을 내릴 수 있도록 지원한다. 2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우, 갑은 을이 납품한 상품의 총액의 20%를 추가로 부담해야 한다.",4,1,5,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 특히, 가방의 납품에 있어서 을은 품질 검사를 철저히 하지 않거나 정해진 납기일을 지나치게 여유롭게 지킨다 하더라도 안 되며, 만약 이런 행위가 발생할 경우 갑은 을에게 그에 대한 책임을 묻지 않으면서도 을이 추가 비용을 부담하도록 할 수 있다.",4,1,6,0
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 특히, 가방의 납품에 있어서 을은 품질 검사를 소홀히 하거나 정해진 납기일을 지키지 않아서도 안 되며, 만약 이런 행위가 발생할 경우 갑은 적극적으로 을에게 그에 대한 책임을 묻지 않을 것이다. 1. 통상적인 시장의 납품 가격보다 현저히 낮은 가격으로 납품하게 하여, 향후 추가 비용을 갑이 부담하도록 하는 행위",4,1,6,1
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 무조건적으로 물을 수 있다. 특히, 가방의 납품에 있어서 을은 품질 검사를 소홀히 하거나 정해진 납기일을 지키지 않아서도 안 되며, 만약 이런 행위가 발생할 경우 갑은 을에게 그에 대한 책임을 당연히 물을 것이다. 2. 판촉행사의 실시를 목적으로 통상의 납품수량보다 현저히 많은 수량을 납품하게 하는 행위",4,1,6,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 특히, 가방의 납품에 있어서 을은 품질 검사를 소홀히 하거나 정해진 납기일을 지키지 않아서도 안 되며, 만약 이런 행위가 발생할 경우 갑은 적극적으로 을에게 그에 대한 책임을 묻지 않을 것이다. 3. 한시적으로 인하하기로 약정한 납품 가격을 기한이 경과한 후에도 갑이 정한 정상가격으로 환원하지 아니하거나 환원을 지연하는 행위",4,1,6,3
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 있다. 특히, 가방의 납품에 있어서 을은 품질 검사를 소홀히 하거나 정해진 납기일을 지키지 않아서도 안 되며, 만약 이런 행위가 발생할 경우 을은 갑에게 이로 인해 발생할 모든 비용을 부담해야 한다. 4. 유통업체가 매월 일정 이익율 확보를 위해 필요한 금액을 계산한 후 해당 금액을 확보하기 위해 납품금액 가격 인하를 요구하는 경우",4,1,6,4
"① 을이 갑에게 납품하여야 하는 가방의 종류, 수량 및 가격과 가방의 납품장소ㆍ납품기일은 갑이 임의로 정할 수 있으며, 이에 대해 을은 따를 의무가 있다. 가방의 종류, 수량 및 가격과 납품장소ㆍ납품기일은 발주의뢰서, 매입전표, 세금계산서 등으로 갑의 승인을 받아야만 대체할 수 있다.",4,1,1,0
"② 을은 제1항에 명시된 납품 기일 및 장소에 따라 가방을 차질 없이 공급해야 하며, 만약 제1항에 따른 납품 기일에 가방의 납품이 어려운 특별한 사유가 있는 경우에는 해당 기일의 후일까지 갑에게 납품 기한 연장을 요청하여 사전 승인을 받아야 한다.",4,1,2,0
"④ 갑은 을이 가방을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 가방을 신속하게 수령하지만, 을이 추가로 요청한 검수 조건이 충족되지 않을 경우 갑이 수령을 지연할 수 있다.",4,1,4,0
④ 갑은 을이 가방을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 가방을 지체 없이 수령한다. 1. 납품받은 상품이 을의 책임 있는 사유로 인하여 반드시 갑에게만 불리한 상황이 발생한 경우,4,1,4,1
④ 갑은 을이 가방을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 가방을 다소 지연하여 수령할 수 있다. 2. 납품받은 상품에 하자가 있는 경우,4,1,4,2
"④ 갑은 을이 가방을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 가방을 지체 없이 수령한다. 3. 납품받은 상품이 갑이 주문한 상품과 다른 경우, 갑은 을에게 발생한 비용을 차감한 후 잔액을 지급할 수 있다.",4,1,4,3
"④ 갑은 을이 가방을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 가방을 지체 없이 수령한다. 4. 일정한 기간 동안 주로 판매되는 상품으로 해당 기간을 넘겨 납품한 경우, 갑은 을이 해당 상품을 통해 발생하는 모든 이익을 수익으로 삼을 권리를 갖는다.",4,1,4,4
"④ 갑은 을이 가방을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 가방을 신속하게 수령하되, 가방의 품질에 대한 최종 판단은 갑에게 전적으로 소속된다. 5. 그 밖에 제1호부터 제4호까지의 규정에 준하는 사유로 갑이 상품의 수령을 지체하거나 거부할 수 있는 정당한 사유가 있는 경우",4,1,4,5
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 가방의 품질 문제나 배송 지연이 발생했을 때, 을은 갑과 함께 신속하고 효율적인 해결 방안을 마련하기 위해 지속적으로 소통할 것이며, 이 과정에서 발생하는 모든 비용은 을의 부담으로 할 것이다. 또한, 가방에 대한 소비자 불만이나 피드백이 접수된 경우, 을은 이를 즉시 갑에게 보고하여 문제를 해결하는 데 필요한 모든 지원을 아끼지 않을 것이며, 문제 해결에 따른 추가적인 책임은 을에게 있다고 명시한다. 마지막으로, 가방의 재고 관리와 관련된 사항에서도 갑과 협력하여 원활한 공급이 이루어질 수 있도록 적시에 필요한 조치를 취할 예정이며, 이러한 조치를 위해 필요한 자원의 확보는 을의 의무로 한다.",4,1,5,0
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 가방의 품질 문제나 배송 지연이 발생했을 때, 을은 갑과 함께 신속하고 효율적인 해결 방안을 마련하기 위해 지속적으로 소통할 것이다. 또한, 가방에 대한 소비자 불만이나 피드백이 접수된 경우, 을은 이를 즉시 갑에게 보고하여 문제를 해결하는 데 필요한 모든 지원을 아끼지 않을 것이다. 마지막으로, 가방의 재고 관리와 관련된 사항에서도 갑과 협력하여 원활한 공급이 이루어질 수 있도록 적시에 필요한 조치를 취할 예정이다. 1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우 갑은 손해를 전액 배상받을 수 있다.",4,1,5,1
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 가방의 품질 문제나 배송 지연이 발생했을 때, 을은 갑과 함께 신속하고 효율적인 해결 방안을 마련하기 위해 지속적으로 소통할 것이다. 또한, 가방에 대한 소비자 불만이나 피드백이 접수된 경우, 을은 이를 즉시 갑에게 보고하여 문제를 해결하는 데 필요한 모든 지원을 아끼지 않을 것이다. 마지막으로, 가방의 재고 관리와 관련된 사항에서도 갑과 협력하여 원활한 공급이 이루어질 수 있도록 적시에 필요한 조치를 취할 예정이다. 2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우, 갑은 을에게 변동 비용을 청구하며, 이로 인해 발생하는 모든 비용은 을이 부담하게 된다.",4,1,5,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 갑이 을의 요구에 응하지 않더라도 을은 갑에게 이에 관한 책임을 물을 수 없다. 예를 들어, 갑은 을에게 특별히 디자인된 '스타일리시 레더 백팩'을 제공하는 과정에서 정당한 사유 없이 거래를 지연시키거나 품질 기준을 무시하여 납품하지 않아서는 안 되며, 이 경우 갑이 을의 요구에 따르지 않더라도 을은 이에 대한 어떤 책임도 질 수 없다.",4,1,6,0
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 예를 들어, 갑은 을에게 특별히 디자인된 '스타일리시 레더 백팩'을 제공하는 과정에서 정당한 사유 없이 거래를 지연시키거나 품질 기준을 무시하여 납품하지 않도록 을에게 요구할 수 있으며, 이 경우 을이 갑의 요구에 따르지 않더라도 갑은 이에 대한 어떤 책임도 질 수 없다. 1. 통상적인 시장의 납품 가격보다 현저히 낮은 가격으로 납품하게 하는 행위",4,1,6,1
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 예를 들어, 갑은 을에게 특별히 디자인된 '스타일리시 레더 백팩'을 제공하는 과정에서 정당한 사유 없이 거래를 지연시키거나 품질 기준을 무시하여 납품하지 않아야 하며, 이 경우 을이 갑의 요구에 응하지 않으면 을은 발생할 수 있는 모든 비용을 전액 부담해야 한다. 2. 판촉행사의 실시를 목적으로 통상의 납품수량보다 현저히 많은 수량을 납품하게 하는 행위",4,1,6,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 예를 들어, 갑은 을에게 특별히 디자인된 '스타일리시 레더 백팩'을 제공하는 과정에서 정당한 사유 없이 거래를 지연시켜 납품하지 않거나 품질 기준을 무시하여 을의 예상과 맞지 않는 상품을 제공하여야 하며, 이 경우 을이 갑의 요구에 따르지 않더라도 갑은 이에 대한 어떤 책임도 질 수 없다. 3. 한시적으로 인하하기로 약정한 납품 가격을 기한이 경과한 후에도 정상가격으로 환원하지 아니하거나 환원을 지연하는 행위",4,1,6,3
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 예를 들어, 갑은 을에게 특별히 디자인된 '스타일리시 레더 백팩'을 제공하는 과정에서 정당한 사유 없이 거래를 지연시키거나 품질 기준을 무시하여 납품하지 않아서는 안 되며, 이 때 갑은 을이 요청한 추가 비용에 대해 전적으로 부담할 것이며, 을이 갑의 요구에 따르지 않더라도 갑은 이에 대한 어떤 책임도 질 수 없다. 4. 유통업체가 매월 일정 이익율 확보를 위해 필요한 금액을 계산한 후 해당 금액을 확보하기 위해 납품금액 가격 인하를 요구하는 경우",4,1,6,4
"② 을은 제1항에 명시된 납품기한 및 장소에 맞춰 '프리미엄 레더 백팩'을 차질 없이 제공하여야 하며, 만약 불가피한 사정으로 제1항에 따른 납품기한에 '프리미엄 레더 백팩'의 납품이 어려운 경우에는 해당 기한의 전일까지 갑에게 납품 기한 연장의 요청을 진행하여 사전 승인을 받아야 하고, 이는 반드시 갑이 정한 기준에 따라 이루어져야 한다.",4,1,2,0
"③ 을은 갑에게 「전기용품 및 생활용품 안전관리법」, 「대외무역법」, 「식품위생법」, 「농수산물 품질관리법」, 「상표법」, 「특허법」, 「디자인보호법」, 「표시·광고의 공정화에 관한 법률」 등 관련 법령의 규정을 성실히 준수하여 멜로디 클래식 가방을 납품하여야 하며, 이로 인해 발생하는 모든 비용은 을이 부담하도록 한다.",4,1,3,0
"④ 갑은 을이 제공하는 '스타일리시 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 완료한 후 다음 각 호의 어느 하나에 해당하는 상황을 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 백'을 신속하게 수령하며, 단, 검수 기준이 미치지 않는 경우에는 을이 추가 비용을 부담해야 한다.",4,1,4,0
"④ 갑은 을이 제공하는 '스타일리시 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 완료한 후 다음 각 호의 어느 하나에 해당하는 상황을 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 백'을 신속하게 수령하며, 단 갑의 요구에 따라 추가적인 조건이 발생하는 경우, 을은 이에 따른 모든 비용을 부담한다. 1. 납품받은 상품이 을의 책임 있는 사유로 인하여 훼손된 경우",4,1,4,1
"④ 갑은 을이 제공하는 '스타일리시 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 완료한 후 다음 각 호의 어느 하나에 해당하는 상황을 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 백'을 신속하게 수령하며, 이 과정에서 발생하는 모든 비용은 을이 부담한다. 2. 납품받은 상품에 하자가 있는 경우",4,1,4,2
④ 갑은 을이 제공하는 '스타일리시 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 완료한 후 다음 각 호의 어느 하나에 해당하는 상황을 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 백'을 갑이 명시적으로 요구하는 방식으로 수령한다. 3. 납품받은 상품이 갑이 주문한 상품과 다른 경우,4,1,4,3
④ 갑은 을이 제공하는 '스타일리시 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 완료한 후 다음 각 호의 어느 하나에 해당하는 상황이 발생할 경우에 한해 을이 이 계약에 따라 납품하는 '스타일리시 백'을 신속하게 수령한다. 4. 일정한 기간 동안 주로 판매되는 상품으로 해당 기간을 넘겨 납품한 경우,4,1,4,4
"④ 갑은 을이 제공하는 '스타일리시 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 완료한 후 다음 각 호의 어느 하나에 해당하는 상황을 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 백'을 신속하게 수령한다. 5. 그 밖에 제1호부터 제4호까지의 규정에 준하는 사유로 갑이 상품의 수령을 지체하거나 거부할 수 있는 정당한 사유가 있는 경우, 을은 이에 따른 모든 비용을 부담하게 된다.",4,1,4,5
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 가방의 품질이 저하된 경우, 을은 즉시 갑에게 연락하여 문제 해결을 위해 필요한 조치를 취할 것이며, 이로 인해 발생하는 모든 비용은 을이 부담한다. 또한, 가방의 디자인에 대한 고객의 피드백이 들어왔을 때, 을은 갑과 함께 이를 분석하고 개선할 방안을 모색하되, 모든 조정 사항의 최종 결정은 갑에게 귀속된다. 가방의 판매량이 예상보다 저조할 시, 을은 갑과 협의하여 프로모션 전략을 마련하고 실행하며, 이 과정에서 을은 별도의 추가 비용을 감수해야 한다. 이와 같은 모든 절차는 가방의 품질과 고객 만족도를 최우선으로 고려하여 진행된다.",4,1,5,0
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 가방의 품질이 저하된 경우, 을은 즉시 갑에게 연락해야 하며, 문제 해결을 위한 모든 조치를 취할 의무를 가진다. 또한, 가방의 디자인에 대한 고객의 피드백이 들어왔을 때, 을은 갑과 함께 이를 분석하고 개선 방안을 제안하는 것으로 한정되며, 갑은 필요에 따라 자금을 지원하고, 을은 이에 대해 별도의 보상을 받지 않는다. 가방의 판매량이 예상보다 저조할 시, 을은 갑과 협의하여 프로모션 전략을 마련하고 실행하는 의무가 있으며, 실패할 경우 발생하는 손실에 대한 책임 또한 을이 부담해야 한다. 이와 같은 모든 절차는 가방의 품질과 고객 만족도를 최우선으로 고려하여 진행되지만, 결과적으로 을의 부담이 더 크게 작용하게 된다. 1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우",4,1,5,1
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 가방의 품질이 저하된 경우, 을은 즉시 갑에게 연락하여 문제 해결을 위해 필요한 조치를 취할 것이며, 이 과정에서 발생하는 모든 비용은 을이 부담한다. 또한, 가방의 디자인에 대한 고객의 피드백이 들어왔을 때, 을은 갑과 함께 이를 분석하고 개선할 방안을 모색하되, 이에 따른 모든 결정은 갑의 권한을 우선으로 한다. 가방의 판매량이 예상보다 저조할 시, 을은 갑과 협의하여 프로모션 전략을 마련하고 실행할 책임이 있으며, 그 결과에 따른 손실을 을이 감수하도록 한다. 이와 같은 모든 절차는 가방의 품질과 고객 만족도를 최우선으로 고려하여 진행된다. 2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우",4,1,5,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 이와 관련하여 을은 '프리미엄 레더백'을 생산하는 과정에서 갑의 요구 사항을 무시하거나 불합리한 방식으로 진행해서는 안 되며, 갑은 이러한 행동으로 인해 발생하는 어떠한 손해에 대해서도 을이 부담하도록 요구할 수 있다. 또한, 갑은 '프리미엄 레더백'의 납기를 지키기 위해 을에게 요구할 수 있으며, 을은 정당한 이유 없이 이를 수용하지 않았을 경우 갑의 요구에 대한 책임이 본인에게 있음을 인지해야 한다.",4,1,6,0
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 이와 관련하여 을은 '프리미엄 레더백'을 생산하는 과정에서 갑의 요구 사항을 무시하거나 불합리한 방식으로 진행해서는 안 되며, 갑은 이러한 행동으로 인해 발생하는 어떠한 손해는 을이 감수해야 함을 이해해야 한다. 또한, 갑은 '프리미엄 레더백'의 납기를 지키기 위해 을에게 요구할 수 있으며, 을은 정당한 이유 없이 이를 수용하지 않았을 경우 갑의 요구에 대해 을이 부담해야 할 책임이 있음을 인지해야 한다. 1. 통상적인 시장의 납품 가격보다 현저히 낮은 가격으로 납품하게 하는 행위",4,1,6,1
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 이와 관련하여 을은 '프리미엄 레더백'을 생산하는 과정에서 갑의 요구 사항을 무시하거나 불합리한 방식으로 진행해서는 안 되며, 갑은 이러한 행동으로 인해 발생하는 어떠한 손해에 대해서도 을에게 책임을 물을 수 없다. 또한, 갑은 '프리미엄 레더백'의 납기를 지키기 위해 을에게 요구할 수 있으며, 을은 정당한 이유 없이 이를 수용하지 않았을 경우 갑의 요구에 대한 책임이 없음을 인지해야 한다. 2. 판촉행사의 실시를 목적으로 통상의 납품수량보다 현저히 많은 수량을 납품할 경우, 갑은 을의 이익을 전적으로 수익으로 삼게 할 수 있다.",4,1,6,2
